key,item
12033,4704
12033,4706
7697,3338
7697,3832
7697,314
7697,3355
3847,1151
3847,1703
3847,4039
3847,2032
3847,1844
3847,4366
3847,4577
3847,4584
3847,4591
3847,4599
3847,4614
3847,4623
3847,4629
3847,4641
3847,4650
3847,4658
3847,4661
3847,4673
3847,4686
3847,4694
3847,4697
3847,4705
10052,3251
10052,3186
10052,1943
10052,3702
10052,143
10052,499
10133,1748
10133,1703
10133,2936
10133,100
10133,2442
10133,2713
10133,1966
10133,3992
10133,1764
10133,4570
10133,4582
10133,4593
10133,4600
10133,4608
10133,4623
10133,4632
10133,4640
10133,4650
10133,4659
10133,4667
10133,4677
10133,4686
10133,4689
10133,4699
10133,4711
11176,2991
11176,3832
11176,165
11176,4077
11176,2032
11176,640
11176,2837
19410,2835
19410,3020
19410,4039
19410,3333
19410,169
19410,2281
19410,1692
6381,2991
6381,3832
6381,4039
6381,1771
6381,2032
6381,3818
6381,107
6381,1878
6381,1105
10165,3101
10165,1326
10165,2613
10165,3678
10165,648
10165,1337
10165,3818
10165,482
10165,3045
10165,4576
10165,4583
10165,4596
10165,4597
10165,4614
10165,4616
10165,4632
10165,4634
10165,4650
10165,4651
10165,4666
10165,4673
10165,4681
10165,4687
10165,4704
10165,4713
1468,2681
1468,2534
1468,1440
1468,1608
1468,2032
1468,3110
1468,3818
1468,1878
1468,3045
1468,4572
1468,4579
1468,4592
1468,4597
1468,4612
1468,4623
1468,4625
1468,4637
1468,4646
1468,4657
1468,4668
1468,4672
1468,4684
1468,4693
1468,4704
1468,4705
8141,3133
8141,2052
8141,2613
8141,1142
8141,1948
8141,2431
8141,2877
8141,2289
8141,4309
8141,1149
3261,4026
3261,2895
3261,3591
3261,939
3261,143
3261,3729
3261,3818
3261,4285
3261,4577
3261,4583
3261,4596
3261,4601
3261,4614
3261,4621
3261,4632
3261,4639
3261,4650
3261,4659
3261,4660
3261,4673
3261,4685
3261,4695
3261,4704
3261,4707
15278,3251
15278,2052
15278,686
15278,4177
15278,2014
15278,107
15278,1878
15278,3045
14663,3293
14663,3832
14663,4328
14663,3381
14663,559
14663,4355
14663,3504
14663,4376
14663,1830
14663,4575
14663,4586
14663,4590
14663,4599
14663,4608
14663,4621
14663,4625
14663,4634
14663,4649
14663,4658
14663,4664
14663,4672
14663,4682
14663,4689
14663,4696
14663,4709
8892,2835
8892,986
8892,236
8892,2623
8892,2762
8892,4160
8892,3079
8892,343
8892,48
8892,2752
8892,804
9613,2728
9613,2881
9613,3403
9613,614
9613,1072
9613,3939
9613,4208
9613,1088
9613,3851
9613,353
13235,2991
13235,3832
13235,21
13235,1602
13235,493
13235,998
21869,2944
21869,4490
21869,1410
21869,4514
21869,2225
10743,3383
10743,3832
10743,3198
10743,409
10743,1325
10743,3216
10743,4364
17498,3338
17498,706
17498,3975
17498,582
17498,1602
17498,894
17498,1910
17498,3045
17498,3268
2181,4076
2181,597
2181,1940
2181,3333
2181,1534
2181,3684
20784,2944
20784,2052
20784,4328
20784,1602
20784,311
20784,1871
20784,40
20784,4578
20784,4584
20784,4592
20784,4603
20784,4614
20784,4623
20784,4632
20784,4633
20784,4647
20784,4652
20784,4661
20784,4672
20784,4686
20784,4687
20784,4701
20784,4711
21630,4477
21630,716
21630,4367
21630,633
21630,3110
21630,107
21630,1878
21630,3045
21630,1105
21630,4570
21630,4584
21630,4593
21630,4598
21630,4614
21630,4617
21630,4625
21630,4634
21630,4642
21630,4652
21630,4661
21630,4671
21630,4679
21630,4694
21630,4704
21630,4712
19093,3383
19093,3832
19093,979
19093,2014
19093,1874
19093,3818
19093,2960
20329,1938
20329,597
20329,1109
20329,2014
20329,1874
20329,2960
20329,2317
20329,3045
10759,3383
10759,3832
10759,296
10759,2032
10759,3367
10759,3493
10759,3981
10759,518
11239,4070
11239,1960
11239,3715
11239,3355
20311,3133
20311,3832
20311,613
20311,3995
20311,3894
20311,1072
20311,3957
20311,2032
20311,227
22126,700
22126,2881
22126,613
22126,3409
22126,1072
22126,3957
22126,3369
22126,2032
22126,581
22126,297
22126,4460
22126,1021
15674,3383
15674,1440
15674,2926
15674,485
15674,1689
15674,4143
13732,3442
13732,4193
13732,165
13732,1337
13732,2939
13732,1399
13732,763
13732,3717
13732,4578
13732,4586
13732,4593
13732,4604
13732,4614
13732,4615
13732,4632
13732,4635
13732,4649
13732,4659
13732,4660
13732,4676
13732,4686
13732,4687
13732,4703
13732,4713
19151,1151
19151,723
19151,1440
19151,698
19151,2685
19151,3547
19151,2584
19151,1518
19151,4574
19151,4586
19151,4590
19151,4599
19151,4607
19151,4617
19151,4631
19151,4637
19151,4648
19151,4659
19151,4667
19151,4671
19151,4679
19151,4688
19151,4699
19151,4711
6303,2710
6303,1326
6303,1217
6303,208
6303,4371
6303,2868
6303,2487
6303,3670
10083,806
10083,2804
10083,3643
10083,1602
10083,524
10083,459
10083,3001
13610,3251
13610,2620
13610,1440
13610,2174
13610,1017
13610,2529
13610,718
20510,4070
20510,2534
20510,1332
20510,1602
20510,1499
20510,2061
20510,3144
20510,453
20321,1080
20321,1326
20321,400
20321,3939
20321,2006
2610,2873
2610,3179
2610,1052
2610,2926
2610,4036
2610,3320
2610,3584
2610,609
2610,4572
2610,4587
2610,4589
2610,4605
2610,4607
2610,4617
2610,4625
2610,4640
2610,4647
2610,4659
2610,4668
2610,4674
2610,4678
2610,4689
2610,4699
2610,4713
9719,3383
9719,2158
9719,3381
9719,559
9719,1830
20629,3442
20629,2013
20629,2924
20629,3925
20629,2803
20629,383
20629,4575
20629,4583
20629,4594
20629,4599
20629,4609
20629,4620
20629,4629
20629,4637
20629,4644
20629,4654
20629,4663
20629,4675
20629,4682
20629,4693
20629,4701
20629,4709
8611,1259
8611,1881
8611,1940
8611,2014
8611,4062
8611,3565
8611,4499
8611,2648
14602,2991
14602,3832
14602,1081
14602,143
14602,212
14602,901
1265,4026
1265,986
1265,3601
1265,2032
1265,3110
1265,3818
1265,3045
1265,4576
1265,4582
1265,4596
1265,4603
1265,4612
1265,4623
1265,4627
1265,4638
1265,4647
1265,4655
1265,4668
1265,4677
1265,4683
1265,4695
1265,4702
1265,4710
19886,3232
19886,3020
19886,886
19886,765
19886,2365
19886,3059
19886,3876
19886,3005
19886,4578
19886,4580
19886,4596
19886,4601
19886,4611
19886,4620
19886,4626
19886,4639
19886,4644
19886,4655
19886,4665
19886,4675
19886,4679
19886,4692
19886,4701
19886,4709
16387,2991
16387,3832
16387,1150
16387,3406
16387,1367
16387,4572
16387,4587
16387,4591
16387,4605
16387,4614
16387,4622
16387,4625
16387,4641
16387,4644
16387,4658
16387,4668
16387,4670
16387,4684
16387,4695
16387,4704
16387,4707
18633,1080
18633,2895
18633,296
18633,2926
18633,1481
18633,2150
18633,2823
18633,1712
18633,517
18633,4577
18633,4581
18633,4595
18633,4601
18633,4610
18633,4620
18633,4627
18633,4638
18633,4644
18633,4655
18633,4665
18633,4673
18633,4680
18633,4692
18633,4700
18633,4710
3209,2944
3209,597
3209,458
3209,1072
3209,2032
3209,3553
3209,4577
3209,4581
3209,4595
3209,4601
3209,4610
3209,4619
3209,4626
3209,4638
3209,4644
3209,4655
3209,4666
3209,4674
3209,4682
3209,4691
3209,4702
3209,4709
8545,2944
8545,3186
8545,1885
8545,1145
8545,4097
8545,1989
8545,2393
20039,3399
20039,2320
20039,3403
20039,4320
20039,1685
20039,3406
20039,2591
20039,1208
20039,3045
20039,4575
20039,4583
20039,4592
20039,4600
20039,4610
20039,4618
20039,4627
20039,4638
20039,4647
20039,4656
20039,4666
20039,4676
20039,4681
20039,4692
20039,4701
20039,4709
13498,2991
13498,3832
13498,2992
13498,1281
13498,1602
13498,311
13498,3818
13498,107
13498,4576
13498,4586
13498,4592
13498,4603
13498,4614
13498,4622
13498,4632
13498,4635
13498,4645
13498,4653
13498,4662
13498,4677
13498,4684
13498,4691
13498,4700
13498,4713
17501,3383
17501,4391
17501,633
17501,3818
17501,107
17501,2177
17501,4378
189,1748
189,1703
189,3975
189,2632
189,2782
189,831
189,2859
189,2746
189,3833
7273,1080
7273,3186
7273,2613
7273,1337
7273,3110
7273,3818
7273,1878
7273,1105
17332,2710
17332,2534
17332,146
17332,2926
17332,2946
17332,440
10073,775
10073,2534
10073,4039
10073,3647
10073,2138
10073,3231
10073,629
10073,3943
10073,1427
18264,2991
18264,3832
18264,2959
18264,2431
18264,2383
18264,1233
18264,1044
14545,1259
14545,986
14545,3327
14545,633
14545,3110
14545,3818
14545,107
14545,1878
14545,1105
14545,4575
14545,4583
14545,4596
14545,4599
14545,4613
14545,4617
14545,4629
14545,4637
14545,4643
14545,4656
14545,4661
14545,4674
14545,4680
14545,4693
14545,4702
14545,4711
1197,3383
1197,3832
1197,935
1197,2431
1197,3551
1197,2711
1197,3718
1197,779
1197,2493
3037,4026
3037,1703
3037,2761
3037,2014
3037,3110
3037,3818
3037,4571
3037,4584
3037,4595
3037,4599
3037,4606
3037,4616
3037,4632
3037,4634
3037,4643
3037,4656
3037,4666
3037,4674
3037,4678
3037,4690
3037,4701
3037,4707
5213,2944
5213,1326
5213,236
5213,874
5213,1444
5213,3333
5213,2422
5213,3684
5213,3135
2034,3338
2034,3020
2034,1440
2034,1296
2034,2423
2034,3581
2034,1528
2034,720
2034,4570
2034,4586
2034,4591
2034,4605
2034,4612
2034,4623
2034,4630
2034,4636
2034,4648
2034,4656
2034,4660
2034,4676
2034,4686
2034,4695
2034,4698
2034,4705
12759,3251
12759,3825
12759,3022
12759,1337
12759,3818
12759,107
12759,1878
1078,2728
1078,3650
1078,3104
1078,2431
1078,779
2887,3399
2887,2320
2887,561
2887,3333
2887,4117
2887,3272
2887,201
8869,3383
8869,3832
8869,3636
8869,3355
8869,3818
8869,107
8869,1105
5718,3251
5718,3832
5718,3743
5718,2032
5718,3818
272,1151
272,4518
272,3403
272,4049
272,4564
272,3997
272,2931
272,705
272,4574
272,4584
272,4589
272,4601
272,4606
272,4617
272,4629
272,4635
272,4650
272,4657
272,4666
272,4673
272,4678
272,4687
272,4697
272,4713
6126,2681
6126,986
6126,458
6126,1551
6126,2032
6126,2920
6126,2608
6126,2796
2632,3232
2632,751
2632,2703
2632,143
2632,3149
2632,2586
2632,1078
2632,901
2632,2112
2632,846
2632,4574
2632,4583
2632,4589
2632,4605
2632,4606
2632,4615
2632,4625
2632,4636
2632,4650
2632,4659
2632,4668
2632,4669
2632,4686
2632,4693
2632,4701
2632,4705
12485,3133
12485,3825
12485,979
12485,2014
12485,3818
12485,2317
12485,2175
19444,2710
19444,1881
19444,4283
19444,1337
19444,482
19444,4578
19444,4581
19444,4595
19444,4601
19444,4610
19444,4619
19444,4626
19444,4637
19444,4644
19444,4657
19444,4664
19444,4675
19444,4680
19444,4691
19444,4701
19444,4709
5869,700
5869,597
5869,3492
5869,2431
5869,2118
5869,4118
5869,779
5869,2493
6044,1938
6044,706
6044,1440
6044,1530
6044,4575
6044,4586
6044,4590
6044,4605
6044,4606
6044,4619
6044,4625
6044,4640
6044,4647
6044,4653
6044,4668
6044,4673
6044,4684
6044,4695
6044,4704
6044,4707
7003,2944
7003,2547
7003,693
7003,1468
7003,2223
7003,648
7003,729
7003,124
7003,3939
7003,2647
12755,4026
12755,2895
12755,2385
12755,3333
12755,1534
12755,3272
12755,3684
12755,201
8424,3383
8424,3832
8424,296
8424,2032
8424,3800
8424,3907
8424,3447
8424,4578
8424,4580
8424,4596
8424,4601
8424,4610
8424,4618
8424,4624
8424,4639
8424,4642
8424,4655
8424,4666
8424,4673
8424,4679
8424,4691
8424,4703
8424,4709
8789,2095
8789,1755
8789,3403
8789,3154
8789,1948
8789,2032
8789,3493
8789,518
8789,4574
8789,4584
8789,4594
8789,4605
8789,4608
8789,4621
8789,4626
8789,4640
8789,4645
8789,4653
8789,4668
8789,4674
8789,4682
8789,4695
8789,4704
8789,4705
11551,3251
11551,2620
11551,693
11551,1468
11551,1444
11551,3333
11551,1534
11551,4117
11551,3272
9014,3251
9014,3825
9014,2613
9014,4393
9014,1083
9014,1337
9014,2939
9014,4220
9014,763
5512,3251
5512,236
5512,2623
5512,1172
5512,2174
5512,2529
5512,718
5512,4573
5512,4584
5512,4589
5512,4605
5512,4609
5512,4621
5512,4624
5512,4641
5512,4648
5512,4652
5512,4668
5512,4673
5512,4683
5512,4695
5512,4704
5512,4705
21545,3383
21545,3832
21545,3446
21545,1602
21545,659
21545,40
21545,3456
21545,3343
21545,3001
4208,2944
4208,3186
4208,3327
4208,3647
4208,3641
4208,2518
4208,3006
20630,4026
20630,4518
20630,236
20630,874
20630,2004
20630,2032
20630,3800
20630,3907
8500,2728
8500,2804
8500,1298
8500,2014
8500,3110
8500,3818
8500,1878
8500,1105
13285,1080
13285,3832
13285,21
13285,2926
13285,2371
13285,1421
11566,3383
11566,2424
11566,1801
11566,1072
11566,3957
11566,4053
11566,2899
11566,2149
11566,2497
11566,1294
11566,4578
11566,4587
11566,4596
11566,4604
11566,4608
11566,4616
11566,4624
11566,4636
11566,4648
11566,4659
11566,4664
11566,4669
11566,4686
11566,4694
11566,4704
11566,4705
9614,4477
9614,986
9614,3601
9614,3355
9614,3110
9614,107
9614,1878
9614,3045
8986,2991
8986,3832
8986,1167
8986,1296
8986,3727
8986,3554
8986,76
8986,2018
8986,4570
8986,4584
8986,4590
8986,4605
8986,4607
8986,4615
8986,4629
8986,4633
8986,4650
8986,4651
8986,4660
8986,4677
8986,4686
8986,4693
8986,4704
8986,4712
5060,2710
5060,1326
5060,296
5060,3129
5060,3940
5060,2452
5060,2914
5060,1569
16050,3251
16050,935
16050,2632
16050,831
16050,1246
16050,2859
16050,2746
16050,3833
16050,4575
16050,4579
16050,4588
16050,4597
16050,4613
16050,4623
16050,4632
16050,4634
16050,4642
16050,4659
16050,4660
16050,4674
16050,4685
16050,4688
16050,4699
16050,4710
1557,2095
1557,527
1557,1958
1557,2014
1557,1874
1557,3818
1557,2317
1557,2175
2180,4477
2180,4193
2180,3726
2180,2032
2180,3110
2180,107
2180,1878
2180,3045
2180,1105
5376,2873
5376,4518
5376,3601
5376,2868
5376,2360
5376,502
5376,2306
5376,3822
5376,681
17024,2991
17024,3832
17024,3017
17024,1337
17024,3827
17024,3895
17024,1470
20444,2991
20444,3832
20444,4535
20444,1976
20444,1734
20444,4204
20444,1784
9747,1259
9747,597
9747,935
9747,765
9747,1475
9747,1452
9747,4571
9747,4587
9747,4596
9747,4599
9747,4612
9747,4623
9747,4632
9747,4635
9747,4650
9747,4655
9747,4668
9747,4676
9747,4686
9747,4691
9747,4703
9747,4710
12929,3442
12929,723
12929,1369
12929,880
12929,2032
12929,3871
12929,3652
12929,1743
12929,1219
12929,3553
12929,4571
12929,4579
12929,4588
12929,4605
12929,4612
12929,4621
12929,4625
12929,4636
12929,4650
12929,4654
12929,4665
12929,4672
12929,4678
12929,4694
12929,4704
12929,4713
21537,3383
21537,3832
21537,613
21537,3995
21537,281
21537,1072
21537,3957
21537,2632
21537,1111
21537,1601
21537,3162
22066,4423
22066,706
22066,1940
22066,3647
22066,3916
22066,3908
22066,2518
22066,4576
22066,4582
22066,4593
22066,4599
22066,4608
22066,4619
22066,4628
22066,4637
22066,4647
22066,4657
22066,4664
22066,4675
22066,4682
22066,4690
22066,4698
22066,4708
3743,1748
3743,527
3743,4535
3743,633
3743,1387
3743,4434
3743,2336
3743,2604
3743,1665
20140,3442
20140,723
20140,1167
20140,803
20140,776
20140,43
20140,1075
20140,4153
20140,1519
20140,4299
20140,4578
20140,4581
20140,4596
20140,4602
20140,4610
20140,4619
20140,4626
20140,4637
20140,4644
20140,4656
20140,4664
20140,4675
20140,4679
20140,4691
20140,4701
20140,4709
4062,3442
4062,1326
4062,21
4062,2455
4062,923
4062,4254
4062,1831
9092,2710
9092,2805
9092,165
9092,633
9092,3110
9092,3818
9092,107
16603,1748
16603,2320
16603,3462
16603,3381
16603,3036
16603,1915
16603,677
16603,2279
16603,2526
16603,4576
16603,4585
16603,4591
16603,4603
16603,4610
16603,4618
16603,4626
16603,4638
16603,4648
16603,4657
16603,4668
16603,4674
16603,4679
16603,4687
16603,4702
16603,4712
20071,3383
20071,3832
20071,4535
20071,633
20071,3818
20071,107
20071,2824
16580,2710
16580,3179
16580,3688
16580,1602
16580,1871
16580,2338
16580,4573
16580,4585
16580,4590
16580,4600
16580,4610
16580,4617
16580,4627
16580,4639
16580,4648
16580,4653
16580,4667
16580,4672
16580,4681
16580,4692
16580,4698
16580,4712
12528,2728
12528,2547
12528,236
12528,2623
12528,648
12528,765
12528,1526
12528,3883
12528,3799
4206,2710
4206,1703
4206,80
4206,2868
4206,4479
4206,448
4206,4574
4206,4584
4206,4591
4206,4598
4206,4609
4206,4618
4206,4629
4206,4641
4206,4650
4206,4657
4206,4661
4206,4669
4206,4682
4206,4687
4206,4697
4206,4713
9453,3338
9453,2190
9453,4039
9453,2455
9453,2525
9453,1968
9453,106
9453,2311
4013,1151
4013,3832
4013,3917
4013,2032
4013,3110
4013,3818
4013,1878
11686,2991
11686,3832
11686,296
11686,2926
11686,348
11686,640
11686,2371
11686,2837
11686,4578
11686,4581
11686,4595
11686,4602
11686,4611
11686,4619
11686,4625
11686,4639
11686,4644
11686,4655
11686,4664
11686,4674
11686,4681
11686,4690
11686,4702
11686,4709
22271,1938
22271,2547
22271,4039
22271,4081
22271,3129
22271,2989
22271,3622
22271,4577
22271,4581
22271,4595
22271,4601
22271,4611
22271,4620
22271,4626
22271,4637
22271,4643
22271,4656
22271,4664
22271,4674
22271,4679
22271,4691
22271,4700
22271,4709
19665,775
19665,2620
19665,3446
19665,2032
19665,1942
19665,658
19665,1049
4103,3383
4103,3832
4103,400
4103,2431
4103,3891
4103,3294
4103,3525
6735,3442
6735,527
6735,3824
6735,2014
6735,1874
6735,2175
6735,4578
6735,4587
6735,4588
6735,4597
6735,4613
6735,4615
6735,4632
6735,4633
6735,4649
6735,4659
6735,4668
6735,4669
6735,4678
6735,4687
6735,4703
6735,4707
1479,4423
1479,716
1479,693
1479,216
1479,648
1479,2032
1479,3110
1479,3818
1479,3045
1479,4577
1479,4583
1479,4590
1479,4605
1479,4614
1479,4623
1479,4625
1479,4641
1479,4647
1479,4652
1479,4668
1479,4670
1479,4686
1479,4695
1479,4704
1479,4707
20996,1080
20996,1326
20996,2013
20996,336
20996,2032
20996,2920
20996,2202
20996,2796
20996,4576
20996,4579
20996,4592
20996,4598
20996,4614
20996,4623
20996,4629
20996,4634
20996,4642
20996,4653
20996,4666
20996,4676
20996,4686
20996,4693
20996,4696
20996,4705
18617,2728
18617,1326
18617,3140
18617,2056
18617,4462
18617,3160
18617,2112
17626,2991
17626,3832
17626,2277
17626,2926
17626,4036
17626,3320
17626,1792
17626,4577
17626,4585
17626,4593
17626,4598
17626,4608
17626,4616
17626,4628
17626,4635
17626,4644
17626,4651
17626,4662
17626,4672
17626,4679
17626,4693
17626,4697
17626,4707
5951,1259
5951,2052
5951,4535
5951,1005
5951,3389
5951,125
5951,4094
5951,13
5951,4050
5951,4574
5951,4586
5951,4591
5951,4603
5951,4613
5951,4620
5951,4628
5951,4636
5951,4648
5951,4653
5951,4662
5951,4673
5951,4684
5951,4694
5951,4700
5951,4709
4033,1080
4033,3186
4033,693
4033,3236
4033,4146
4033,2431
6176,2095
6176,1326
6176,4328
6176,4203
6176,2870
6176,4515
6176,3749
6176,3045
6176,4577
6176,4584
6176,4588
6176,4598
6176,4614
6176,4618
6176,4632
6176,4635
6176,4644
6176,4657
6176,4660
6176,4673
6176,4685
6176,4687
6176,4697
6176,4713
21564,3101
21564,2534
21564,1081
21564,2633
21564,444
21564,3741
21564,2221
17688,2991
17688,3832
17688,2979
17688,3865
17688,2868
17688,2118
17688,2487
17688,3670
17688,4479
13722,3251
13722,3975
13722,2431
13722,3551
13722,2711
202,3383
202,1155
202,2765
202,2056
202,4500
202,4462
202,3504
202,4376
202,1830
202,4575
202,4583
202,4589
202,4598
202,4606
202,4622
202,4629
202,4641
202,4648
202,4653
202,4660
202,4672
202,4685
202,4688
202,4698
202,4706
3489,2681
3489,2719
3489,4328
3489,3333
3489,2422
3489,805
3489,3684
3489,1984
3489,373
19585,2991
19585,3832
19585,400
19585,2431
19585,4105
19585,3617
19585,202
19585,3672
19585,4574
19585,4583
19585,4588
19585,4598
19585,4609
19585,4615
19585,4630
19585,4634
19585,4650
19585,4652
19585,4661
19585,4677
19585,4678
19585,4689
19585,4703
19585,4713
1738,2991
1738,3832
1738,3017
1738,2032
1738,3818
1738,107
1738,1878
1738,3045
1738,1105
1738,4575
1738,4579
1738,4588
1738,4604
1738,4612
1738,4621
1738,4624
1738,4633
1738,4650
1738,4652
1738,4662
1738,4673
1738,4684
1738,4688
1738,4704
1738,4710
3470,2991
3470,3832
3470,1081
3470,2431
3470,120
3470,4456
3470,1659
3470,4576
3470,4583
3470,4594
3470,4603
3470,4609
3470,4618
3470,4628
3470,4639
3470,4647
3470,4655
3470,4664
3470,4672
3470,4680
3470,4692
3470,4702
3470,4711
8250,1938
8250,3606
8250,3591
8250,3391
8250,2961
8250,1337
8250,3818
8250,107
8250,1105
19188,2991
19188,3832
19188,2013
19188,3333
19188,4307
19188,3684
19188,3135
4624,3251
4624,1881
4624,2617
4624,1100
4624,1005
4624,964
4624,1170
95,3383
95,3832
95,21
95,2056
95,3910
95,2325
1147,2095
1147,2320
1147,4039
1147,803
1147,3068
1147,3039
1147,1063
1147,4578
1147,4586
1147,4590
1147,4605
1147,4614
1147,4623
1147,4631
1147,4633
1147,4643
1147,4659
1147,4660
1147,4672
1147,4685
1147,4687
1147,4696
1147,4710
19150,1259
19150,986
19150,4283
19150,4179
19150,4142
19150,3583
19150,3501
19150,1560
19150,860
19150,3464
19150,1944
9730,4477
9730,3186
9730,653
9730,2894
9730,204
9730,393
4637,3383
4637,3832
4637,2936
4637,2431
4637,2711
4637,3718
4637,4118
4637,779
4637,4577
4637,4580
4637,4594
4637,4601
4637,4611
4637,4619
4637,4627
4637,4638
4637,4644
4637,4656
4637,4665
4637,4673
4637,4680
4637,4691
4637,4701
4637,4710
3766,4076
3766,2854
3766,296
3766,2174
3766,1017
3766,1371
3766,2529
3766,718
3766,4576
3766,4582
3766,4594
3766,4604
3766,4607
3766,4620
3766,4626
3766,4640
3766,4646
3766,4654
3766,4663
3766,4672
3766,4681
3766,4694
3766,4703
3766,4709
19345,3133
19345,2052
19345,613
19345,3995
19345,3894
19345,1072
19345,591
19345,2032
19345,1305
19345,3818
19345,1593
19345,4261
19345,2951
19345,4573
19345,4587
19345,4593
19345,4605
19345,4613
19345,4622
19345,4624
19345,4641
19345,4649
19345,4654
19345,4668
19345,4671
19345,4684
19345,4695
19345,4703
19345,4705
22182,3133
22182,3917
22182,4514
22182,3633
22182,1291
22182,1461
22182,4562
22182,2164
6554,3100
6554,4287
6554,296
6554,3406
6554,283
6554,354
6554,1027
6554,4576
6554,4587
6554,4596
6554,4602
6554,4614
6554,4622
6554,4624
6554,4635
6554,4646
6554,4659
6554,4668
6554,4669
6554,4686
6554,4695
6554,4704
6554,4708
14359,3133
14359,3832
14359,165
14359,143
14359,3110
14359,3818
14359,3045
14359,1105
14359,4574
14359,4579
14359,4596
14359,4600
14359,4614
14359,4622
14359,4632
14359,4640
14359,4650
14359,4656
14359,4666
14359,4677
14359,4682
14359,4695
14359,4700
14359,4712
3828,3133
3828,2052
3828,4535
3828,1976
3828,1038
11973,4070
11973,1326
11973,2158
11973,4203
11973,532
11973,107
11973,3812
11973,3045
11973,3926
11973,4578
11973,4584
11973,4588
11973,4603
11973,4614
11973,4623
11973,4629
11973,4635
11973,4642
11973,4655
11973,4662
11973,4671
11973,4684
11973,4689
11973,4702
11973,4708
11356,1259
11356,4518
11356,3917
11356,3129
11356,382
11356,530
11356,3835
18913,3251
18913,2620
18913,3723
18913,633
18913,3110
18913,3818
18913,107
14977,2991
14977,3832
14977,400
14977,2032
14977,2715
14977,1327
14977,4409
14977,4572
14977,4586
14977,4596
14977,4605
14977,4606
14977,4617
14977,4626
14977,4641
14977,4648
14977,4653
14977,4668
14977,4671
14977,4682
14977,4693
14977,4704
14977,4713
1346,2681
1346,3186
1346,3403
1346,3137
1346,1072
1346,2032
1346,3509
1346,2871
1346,3045
1346,99
1346,4578
1346,4587
1346,4588
1346,4605
1346,4614
1346,4623
1346,4628
1346,4641
1346,4648
1346,4659
1346,4668
1346,4676
1346,4686
1346,4695
1346,4696
1346,4705
15553,2835
15553,723
15553,3207
15553,3333
15553,2422
15553,4307
15553,805
15553,1984
7341,2728
7341,4193
7341,2703
7341,2032
7341,1009
7341,3800
7341,3907
7341,3447
7341,4575
7341,4581
7341,4595
7341,4602
7341,4609
7341,4620
7341,4625
7341,4637
7341,4646
7341,4654
7341,4663
7341,4676
7341,4681
7341,4690
7341,4703
7341,4709
5904,1259
5904,2052
5904,561
5904,2330
5904,4514
5904,568
5904,761
5904,2263
5904,2323
1883,3442
1883,2320
1883,1885
1883,1315
1883,2032
1883,4536
1883,4259
1883,2202
1883,2796
21914,2991
21914,3832
21914,2761
21914,3355
21914,3110
21914,3818
21914,107
21914,1878
21914,1105
20594,3338
20594,3825
20594,3207
20594,2431
20594,1835
20594,2475
20594,70
20594,3523
22341,1748
22341,751
22341,2613
22341,1142
22341,1072
22341,2032
22341,2492
22341,692
22341,4578
22341,4584
22341,4594
22341,4602
22341,4612
22341,4623
22341,4630
22341,4634
22341,4642
22341,4652
22341,4667
22341,4677
22341,4686
22341,4694
22341,4703
22341,4705
15659,4026
15659,4518
15659,1440
15659,1530
15659,302
15659,1979
15659,342
15659,3061
1670,3383
1670,1217
1670,1967
1670,3870
1670,2431
1670,3818
1670,3718
1670,4118
1670,3045
1670,4573
1670,4581
1670,4591
1670,4605
1670,4607
1670,4615
1670,4629
1670,4641
1670,4645
1670,4659
1670,4661
1670,4672
1670,4682
1670,4687
1670,4699
1670,4713
17440,1067
17440,597
17440,2013
17440,633
17440,3818
6157,2991
6157,3832
6157,2672
6157,2032
6157,4106
6157,2715
6157,4409
6157,4578
6157,4586
6157,4593
6157,4602
6157,4610
6157,4619
6157,4627
6157,4634
6157,4645
6157,4658
6157,4667
6157,4672
6157,4684
6157,4695
6157,4699
6157,4708
17752,2991
17752,3832
17752,2385
17752,2632
17752,2859
17752,2746
15098,3338
15098,527
15098,2771
15098,1602
15098,2720
15098,459
15098,1590
15098,3001
13085,4070
13085,597
13085,3207
13085,2032
13085,2920
13085,3818
13085,4571
13085,4583
13085,4596
13085,4598
13085,4614
13085,4621
13085,4630
13085,4640
13085,4647
13085,4652
13085,4667
13085,4677
13085,4684
13085,4695
13085,4703
13085,4713
14052,2991
14052,3832
14052,979
14052,3355
14052,3818
14052,1878
14052,3045
4145,4070
4145,2534
4145,2424
4145,2185
4145,2251
4145,2032
4145,4066
4145,3126
4145,1704
2420,3383
2420,3832
2420,3104
2420,3355
2420,3818
2420,3045
2420,4570
2420,4585
2420,4591
2420,4600
2420,4612
2420,4616
2420,4630
2420,4639
2420,4643
2420,4651
2420,4660
2420,4670
2420,4684
2420,4687
2420,4704
2420,4706
7161,4026
7161,1703
7161,2198
7161,2014
7161,3110
7161,3818
7161,107
7161,1878
7161,3045
7161,1105
7161,4574
7161,4580
7161,4588
7161,4597
7161,4612
7161,4623
7161,4625
7161,4639
7161,4643
7161,4654
7161,4660
7161,4669
7161,4683
7161,4688
7161,4697
7161,4705
13858,2991
13858,3832
13858,1896
13858,3355
13858,3110
13858,3818
13858,107
13858,1878
13858,3045
13858,4571
13858,4582
13858,4592
13858,4599
13858,4607
13858,4620
13858,4631
13858,4641
13858,4642
13858,4654
13858,4661
13858,4676
13858,4683
13858,4694
13858,4704
13858,4706
16450,3100
16450,986
16450,4039
16450,3939
16450,3564
16450,4129
16450,1939
